Scircuit	Syear	prob_x0x_dem	prob_x1x_dem	prob_x2x_dem	prob_3x_dem	prob_1x_dem	prob_2x_dem	prob_x0x_female	prob_x1x_female	prob_x2x_female	prob_3x_female	prob_1x_female	prob_2x_female	prob_x0x_nonwhite	prob_x1x_nonwhite	prob_x2x_nonwhite	prob_3x_nonwhite	prob_1x_nonwhite	prob_2x_nonwhite	prob_x0x_black	prob_x1x_black	prob_x2x_black	prob_3x_black	prob_1x_black	prob_2x_black	prob_x0x_jewish	prob_x1x_jewish	prob_x2x_jewish	prob_3x_jewish	prob_1x_jewish	prob_2x_jewish	prob_x0x_catholic	prob_x1x_catholic	prob_x2x_catholic	prob_3x_catholic	prob_1x_catholic	prob_2x_catholic	prob_x0x_instate_ba	prob_x1x_instate_ba	prob_x2x_instate_ba	prob_3x_instate_ba	prob_1x_instate_ba	prob_2x_instate_ba	prob_x0x_ba_public	prob_x1x_ba_public	prob_x2x_ba_public	prob_3x_ba_public	prob_1x_ba_public	prob_2x_ba_public	prob_x0x_jd_public	prob_x1x_jd_public	prob_x2x_jd_public	prob_3x_jd_public	prob_1x_jd_public	prob_2x_jd_public	prob_x0x_llm_sjd	prob_x1x_llm_sjd	prob_x2x_llm_sjd	prob_3x_llm_sjd	prob_1x_llm_sjd	prob_2x_llm_sjd	prob_x0x_elev	prob_x1x_elev	prob_x2x_elev	prob_3x_elev	prob_1x_elev	prob_2x_elev	prob_x0x_noreligion	prob_x1x_noreligion	prob_x2x_noreligion	prob_3x_noreligion	prob_1x_noreligion	prob_2x_noreligion	prob_x0x_mainline	prob_x1x_mainline	prob_x2x_mainline	prob_3x_mainline	prob_1x_mainline	prob_2x_mainline	prob_x0x_evangelical	prob_x1x_evangelical	prob_x2x_evangelical	prob_3x_evangelical	prob_1x_evangelical	prob_2x_evangelical	prob_x0x_protestant	prob_x1x_protestant	prob_x2x_protestant	prob_3x_protestant	prob_1x_protestant	prob_2x_protestant	prob_x0x_republican	prob_x1x_republican	prob_x2x_republican	prob_3x_republican	prob_1x_republican	prob_2x_republican	prob_x0x_male_jd_public	prob_x1x_male_jd_public	prob_x2x_male_jd_public	prob_3x_male_jd_public	prob_1x_male_jd_public	prob_2x_male_jd_public	prob_x0x_male	prob_x1x_male	prob_x2x_male	prob_3x_male	prob_1x_male	prob_2x_male	prob_x0x_female_black	prob_x1x_female_black	prob_x2x_female_black	prob_3x_female_black	prob_1x_female_black	prob_2x_female_black	prob_x0x_black_noreligion	prob_x1x_black_noreligion	prob_x2x_black_noreligion	prob_3x_black_noreligion	prob_1x_black_noreligion	prob_2x_black_noreligion	prob_x0x_female_noreligion	prob_x1x_female_noreligion	prob_x2x_female_noreligion	prob_3x_female_noreligion	prob_1x_female_noreligion	prob_2x_female_noreligion	prob_x0x_female_jd_public	prob_x1x_female_jd_public	prob_x2x_female_jd_public	prob_3x_female_jd_public	prob_1x_female_jd_public	prob_2x_female_jd_public	prob_x0x_black_jd_public	prob_x1x_black_jd_public	prob_x2x_black_jd_public	prob_3x_black_jd_public	prob_1x_black_jd_public	prob_2x_black_jd_public	prob_x0x_noreligion_jd_public	prob_x1x_noreligion_jd_public	prob_x2x_noreligion_jd_public	prob_3x_noreligion_jd_public	prob_1x_noreligion_jd_public	prob_2x_noreligion_jd_public
7	2005	.3504902	.4779412	.1593137	.0122549	.6495098	.1715686	.4460784	.4460784	.1029412	.004902	.5539216	.1078431	.8333333	.1666667	0	0	.1666667	0	.8333333	.1666667	0	0	.1666667	0	.5575981	.3860294	.0551471	.0012255	.442402	.0563725	.2022059	.4718137	.2830882	.0428922	.7977941	.3259804	.1470588	.4411765	.3431373	.0686275	.8529412	.4117647	.2696078	.4852941	.2205882	.0245098	.7303922	.245098	.1470588	.4411765	.3431373	.0686275	.8529412	.4117647	.5575981	.3860294	.0551471	.0012255	.442402	.0563725	.1029412	.3970588	.3970588	.1029412	.8970588	.5	.8333333	.1666667	0	0	.1666667	0	.4460784	.4460784	.1029412	.004902	.5539216	.1078431	.6862745	.2941177	.0196078	0	.3137255	.0196078	.2696078	.4852941	.2205882	.0245098	.7303922	.245098	.0122549	.1593137	.4779412	.3504902	.9877451	.8284314	.2696078	.4852941	.2205882	.0245098	.7303922	.245098	.004902	.1029412	.4460784	.4460784	.995098	.8921568	.8333333	.1666667	0	0	.1666667	0	1	0	0	0	0	0	.8333333	.1666667	0	0	.1666667	0	.6862745	.2941177	.0196078	0	.3137255	.0196078	1	0	0	0	0	0	.8333333	.1666667	0	0	.1666667	0
7	2006	.3235294	.4852941	.1764706	.0147059	.6764706	.1911765	.4205882	.4588235	.1147059	.0058824	.5794117	.1205882	.8235294	.1764706	0	0	.1764706	0	.8235294	.1764706	0	0	.1764706	0	.5352941	.4014706	.0617647	.0014706	.4647059	.0632353	.1764706	.4632353	.3088235	.0514706	.8235294	.3602941	.1764706	.4632353	.3088235	.0514706	.8235294	.3602941	.3235294	.4852941	.1764706	.0147059	.6764706	.1911765	.1764706	.4632353	.3088235	.0514706	.8235294	.3602941	.5352941	.4014706	.0617647	.0014706	.4647059	.0632353	.1235294	.4235294	.3705882	.0823529	.8764706	.4529412	.8235294	.1764706	0	0	.1764706	0	.5352941	.4014706	.0617647	.0014706	.4647059	.0632353	.6691176	.3088235	.0220588	0	.3308823	.0220588	.3235294	.4852941	.1764706	.0147059	.6764706	.1911765	.0147059	.1764706	.4852941	.3235294	.9852941	.8088235	.3235294	.4852941	.1764706	.0147059	.6764706	.1911765	.0058824	.1147059	.4588235	.4205882	.9941176	.8794118	.8235294	.1764706	0	0	.1764706	0	1	0	0	0	0	0	.8235294	.1764706	0	0	.1764706	0	.6691176	.3088235	.0220588	0	.3308823	.0220588	1	0	0	0	0	0	.8235294	.1764706	0	0	.1764706	0
7	2007	.3504902	.4779412	.1593137	.0122549	.6495098	.1715686	.4460784	.4460784	.1029412	.004902	.5539216	.1078431	.8333333	.1666667	0	0	.1666667	0	.8333333	.1666667	0	0	.1666667	0	.5575981	.3860294	.0551471	.0012255	.442402	.0563725	.1470588	.4411765	.3431373	.0686275	.8529412	.4117647	.1470588	.4411765	.3431373	.0686275	.8529412	.4117647	.2696078	.4852941	.2205882	.0245098	.7303922	.245098	.1470588	.4411765	.3431373	.0686275	.8529412	.4117647	.5575981	.3860294	.0551471	.0012255	.442402	.0563725	.1029412	.3970588	.3970588	.1029412	.8970588	.5	.8333333	.1666667	0	0	.1666667	0	.5575981	.3860294	.0551471	.0012255	.442402	.0563725	.6862745	.2941177	.0196078	0	.3137255	.0196078	.3504902	.4779412	.1593137	.0122549	.6495098	.1715686	.0122549	.1593137	.4779412	.3504902	.9877451	.8284314	.2696078	.4852941	.2205882	.0245098	.7303922	.245098	.004902	.1029412	.4460784	.4460784	.995098	.8921568	.8333333	.1666667	0	0	.1666667	0	1	0	0	0	0	0	.8333333	.1666667	0	0	.1666667	0	.6862745	.2941177	.0196078	0	.3137255	.0196078	1	0	0	0	0	0	.8333333	.1666667	0	0	.1666667	0
8	1945	0	.1428571	.5714286	.2857143	1	.8571429	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	.5714286	.4285714	0	0	.4285714	0	.5714286	.4285714	0	0	.4285714	0	.0285714	.3428572	.5142857	.1142857	.9714286	.6285715	0	.1428571	.5714286	.2857143	1	.8571429	1	0	0	0	0	0	.2857143	.5714286	.1428571	0	.7142857	.1428571	1	0	0	0	0	0	0	0	.4285714	.5714286	1	1	1	0	0	0	0	0	0	0	.4285714	.5714286	1	1	.2857143	.5714286	.1428571	0	.7142857	.1428571	0	.1428571	.5714286	.2857143	1	.8571429	0	0	0	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
8	1946	0	.1428571	.5714286	.2857143	1	.8571429	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	.5714286	.4285714	0	0	.4285714	0	.5714286	.4285714	0	0	.4285714	0	.0285714	.3428572	.5142857	.1142857	.9714286	.6285715	0	.1428571	.5714286	.2857143	1	.8571429	1	0	0	0	0	0	.2857143	.5714286	.1428571	0	.7142857	.1428571	1	0	0	0	0	0	0	0	.4285714	.5714286	1	1	1	0	0	0	0	0	0	0	.4285714	.5714286	1	1	.2857143	.5714286	.1428571	0	.7142857	.1428571	0	.1428571	.5714286	.2857143	1	.8571429	0	0	0	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
8	1947	0	.1071429	.5357143	.3571429	1	.8928571	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	.625	.375	0	0	.375	0	.625	.375	0	0	.375	0	.0714286	.4285714	.4285714	.0714286	.9285715	.5	.0178571	.2678571	.5357143	.1785714	.9821428	.7142857	1	0	0	0	0	0	.3571429	.5357143	.1071429	0	.6428571	.1071429	1	0	0	0	0	0	0	0	.375	.625	1	1	1	0	0	0	0	0	0	0	.375	.625	1	1	.3571429	.5357143	.1071429	0	.6428571	.1071429	.0178571	.2678571	.5357143	.1785714	.9821428	.7142857	0	0	0	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
8	1948	0	.1071429	.5357143	.3571429	1	.8928571	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	.625	.375	0	0	.375	0	.625	.375	0	0	.375	0	.0714286	.4285714	.4285714	.0714286	.9285715	.5	.0178571	.2678571	.5357143	.1785714	.9821428	.7142857	1	0	0	0	0	0	.3571429	.5357143	.1071429	0	.6428571	.1071429	1	0	0	0	0	0	0	0	.375	.625	1	1	1	0	0	0	0	0	0	0	.375	.625	1	1	.3571429	.5357143	.1071429	0	.6428571	.1071429	.0178571	.2678571	.5357143	.1785714	.9821428	.7142857	0	0	0	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
8	1949	0	.1071429	.5357143	.3571429	1	.8928571	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	.625	.375	0	0	.375	0	.625	.375	0	0	.375	0	.0714286	.4285714	.4285714	.0714286	.9285715	.5	.0178571	.2678571	.5357143	.1785714	.9821428	.7142857	1	0	0	0	0	0	.3571429	.5357143	.1071429	0	.6428571	.1071429	1	0	0	0	0	0	0	0	.375	.625	1	1	1	0	0	0	0	0	0	0	.375	.625	1	1	.3571429	.5357143	.1071429	0	.6428571	.1071429	.0178571	.2678571	.5357143	.1785714	.9821428	.7142857	0	0	0	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
8	1950	0	.1071429	.5357143	.3571429	1	.8928571	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	.625	.375	0	0	.375	0	.625	.375	0	0	.375	0	.0714286	.4285714	.4285714	.0714286	.9285715	.5	.0178571	.2678571	.5357143	.1785714	.9821428	.7142857	1	0	0	0	0	0	.3571429	.5357143	.1071429	0	.6428571	.1071429	1	0	0	0	0	0	0	0	.375	.625	1	1	1	0	0	0	0	0	0	0	.375	.625	1	1	.3571429	.5357143	.1071429	0	.6428571	.1071429	.0178571	.2678571	.5357143	.1785714	.9821428	.7142857	0	0	0	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
8	1951	0	.1071429	.5357143	.3571429	1	.8928571	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	.625	.375	0	0	.375	0	.625	.375	0	0	.375	0	.0714286	.4285714	.4285714	.0714286	.9285715	.5	.0178571	.2678571	.5357143	.1785714	.9821428	.7142857	1	0	0	0	0	0	.3571429	.5357143	.1071429	0	.6428571	.1071429	1	0	0	0	0	0	0	0	.375	.625	1	1	1	0	0	0	0	0	0	0	.375	.625	1	1	.3571429	.5357143	.1071429	0	.6428571	.1071429	.0178571	.2678571	.5357143	.1785714	.9821428	.7142857	0	0	0	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
8	1952	0	.1071429	.5357143	.3571429	1	.8928571	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	.625	.375	0	0	.375	0	.625	.375	0	0	.375	0	.0714286	.4285714	.4285714	.0714286	.9285715	.5	.0178571	.2678571	.5357143	.1785714	.9821428	.7142857	1	0	0	0	0	0	.3571429	.5357143	.1071429	0	.6428571	.1071429	1	0	0	0	0	0	0	0	.375	.625	1	1	1	0	0	0	0	0	0	0	.375	.625	1	1	.3571429	.5357143	.1071429	0	.6428571	.1071429	.0178571	.2678571	.5357143	.1785714	.9821428	.7142857	0	0	0	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
8	1953	0	.1071429	.5357143	.3571429	1	.8928571	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	.625	.375	0	0	.375	0	.625	.375	0	0	.375	0	.0714286	.4285714	.4285714	.0714286	.9285715	.5	.0178571	.2678571	.5357143	.1785714	.9821428	.7142857	1	0	0	0	0	0	.3571429	.5357143	.1071429	0	.6428571	.1071429	1	0	0	0	0	0	0	0	.375	.625	1	1	1	0	0	0	0	0	0	0	.375	.625	1	1	.3571429	.5357143	.1071429	0	.6428571	.1071429	.0178571	.2678571	.5357143	.1785714	.9821428	.7142857	0	0	0	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
8	1954	.047619	.3571429	.4761905	.1190476	.952381	.5952381	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	.6666667	.3333333	0	0	.3333333	0	.2380952	.5357143	.2142857	.0119048	.7619048	.2261905	.047619	.3571429	.4761905	.1190476	.952381	.5952381	.0119048	.2142857	.5357143	.2380952	.9880952	.7738095	1	0	0	0	0	0	.2380952	.5357143	.2142857	.0119048	.7619048	.2261905	1	0	0	0	0	0	0	.0833333	.5	.4166667	1	.9166666	.6666667	.3333333	0	0	.3333333	0	0	0	.3333333	.6666667	1	1	.1190476	.4761905	.3571429	.047619	.8809524	.4047619	.0119048	.2142857	.5357143	.2380952	.9880952	.7738095	0	0	0	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
8	1955	.047619	.3571429	.4761905	.1190476	.952381	.5952381	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	.6666667	.3333333	0	0	.3333333	0	.2380952	.5357143	.2142857	.0119048	.7619048	.2261905	.047619	.3571429	.4761905	.1190476	.952381	.5952381	.0119048	.2142857	.5357143	.2380952	.9880952	.7738095	1	0	0	0	0	0	.2380952	.5357143	.2142857	.0119048	.7619048	.2261905	1	0	0	0	0	0	0	.0833333	.5	.4166667	1	.9166666	.6666667	.3333333	0	0	.3333333	0	0	0	.3333333	.6666667	1	1	.1190476	.4761905	.3571429	.047619	.8809524	.4047619	.0119048	.2142857	.5357143	.2380952	.9880952	.7738095	0	0	0	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
8	1956	.1190476	.4761905	.3571429	.047619	.8809524	.4047619	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	.6666667	.3333333	0	0	.3333333	0	.2380952	.5357143	.2142857	.0119048	.7619048	.2261905	.047619	.3571429	.4761905	.1190476	.952381	.5952381	.0119048	.2142857	.5357143	.2380952	.9880952	.7738095	1	0	0	0	0	0	.1190476	.4761905	.3571429	.047619	.8809524	.4047619	1	0	0	0	0	0	0	.0833333	.5	.4166667	1	.9166666	.6666667	.3333333	0	0	.3333333	0	0	0	.3333333	.6666667	1	1	.047619	.3571429	.4761905	.1190476	.952381	.5952381	.0119048	.2142857	.5357143	.2380952	.9880952	.7738095	0	0	0	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
8	1957	.1190476	.4761905	.3571429	.047619	.8809524	.4047619	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	.6666667	.3333333	0	0	.3333333	0	.2380952	.5357143	.2142857	.0119048	.7619048	.2261905	.047619	.3571429	.4761905	.1190476	.952381	.5952381	.0119048	.2142857	.5357143	.2380952	.9880952	.7738095	1	0	0	0	0	0	.1190476	.4761905	.3571429	.047619	.8809524	.4047619	1	0	0	0	0	0	0	.0833333	.5	.4166667	1	.9166666	.6666667	.3333333	0	0	.3333333	0	0	0	.3333333	.6666667	1	1	.047619	.3571429	.4761905	.1190476	.952381	.5952381	.0119048	.2142857	.5357143	.2380952	.9880952	.7738095	0	0	0	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
8	1958	.1190476	.4761905	.3571429	.047619	.8809524	.4047619	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	.6666667	.3333333	0	0	.3333333	0	.1190476	.4761905	.3571429	.047619	.8809524	.4047619	.0119048	.2142857	.5357143	.2380952	.9880952	.7738095	0	.0833333	.5	.4166667	1	.9166666	1	0	0	0	0	0	.2380952	.5357143	.2142857	.0119048	.7619048	.2261905	1	0	0	0	0	0	0	.0833333	.5	.4166667	1	.9166666	.6666667	.3333333	0	0	.3333333	0	0	0	.3333333	.6666667	1	1	.047619	.3571429	.4761905	.1190476	.952381	.5952381	0	.0833333	.5	.4166667	1	.9166666	0	0	0	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
8	1959	.2380952	.5357143	.2142857	.0119048	.7619048	.2261905	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	.6666667	.3333333	0	0	.3333333	0	.1190476	.4761905	.3571429	.047619	.8809524	.4047619	.047619	.3571429	.4761905	.1190476	.952381	.5952381	0	.0833333	.5	.4166667	1	.9166666	1	0	0	0	0	0	.2380952	.5357143	.2142857	.0119048	.7619048	.2261905	1	0	0	0	0	0	0	.0833333	.5	.4166667	1	.9166666	.6666667	.3333333	0	0	.3333333	0	0	0	.3333333	.6666667	1	1	.0119048	.2142857	.5357143	.2380952	.9880952	.7738095	0	.0833333	.5	.4166667	1	.9166666	0	0	0	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
8	1960	.2380952	.5357143	.2142857	.0119048	.7619048	.2261905	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	.6666667	.3333333	0	0	.3333333	0	.1190476	.4761905	.3571429	.047619	.8809524	.4047619	.047619	.3571429	.4761905	.1190476	.952381	.5952381	0	.0833333	.5	.4166667	1	.9166666	1	0	0	0	0	0	.2380952	.5357143	.2142857	.0119048	.7619048	.2261905	1	0	0	0	0	0	0	.0833333	.5	.4166667	1	.9166666	.6666667	.3333333	0	0	.3333333	0	0	0	.3333333	.6666667	1	1	.0119048	.2142857	.5357143	.2380952	.9880952	.7738095	0	.0833333	.5	.4166667	1	.9166666	0	0	0	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
8	1961	.1666667	.5	.3	.0333333	.8333334	.3333333	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	.4666667	.4666667	.0666667	0	.5333334	.0666667	.1666667	.5	.3	.0333333	.8333334	.3333333	.0833333	.4166667	.4166667	.0833333	.9166666	.5	0	.0666667	.4666667	.4666667	1	.9333333	1	0	0	0	0	0	.1666667	.5	.3	.0333333	.8333334	.3333333	1	0	0	0	0	0	.0083333	.175	.525	.2916667	.9916666	.8166666	.7	.3	0	0	.3	0	0	.0666667	.4666667	.4666667	1	.9333333	.0333333	.3	.5	.1666667	.9666667	.6666667	0	.0666667	.4666667	.4666667	1	.9333333	0	0	0	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
8	1962	.1666667	.5	.3	.0333333	.8333334	.3333333	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	.4666667	.4666667	.0666667	0	.5333334	.0666667	.1666667	.5	.3	.0333333	.8333334	.3333333	.0833333	.4166667	.4166667	.0833333	.9166666	.5	0	.0666667	.4666667	.4666667	1	.9333333	1	0	0	0	0	0	.1666667	.5	.3	.0333333	.8333334	.3333333	1	0	0	0	0	0	.0083333	.175	.525	.2916667	.9916666	.8166666	.7	.3	0	0	.3	0	0	.0666667	.4666667	.4666667	1	.9333333	.0333333	.3	.5	.1666667	.9666667	.6666667	0	.0666667	.4666667	.4666667	1	.9333333	0	0	0	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
8	1963	.1190476	.4761905	.3571429	.047619	.8809524	.4047619	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	.4166667	.5	.0833333	0	.5833333	.0833333	.047619	.3571429	.4761905	.1190476	.952381	.5952381	.1190476	.4761905	.3571429	.047619	.8809524	.4047619	0	.0833333	.5	.4166667	1	.9166666	1	0	0	0	0	0	.1190476	.4761905	.3571429	.047619	.8809524	.4047619	1	0	0	0	0	0	.0119048	.2142857	.5357143	.2380952	.9880952	.7738095	.6666667	.3333333	0	0	.3333333	0	0	.0833333	.5	.4166667	1	.9166666	.047619	.3571429	.4761905	.1190476	.952381	.5952381	0	.0833333	.5	.4166667	1	.9166666	0	0	0	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
8	1964	.1190476	.4761905	.3571429	.047619	.8809524	.4047619	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	.4166667	.5	.0833333	0	.5833333	.0833333	.047619	.3571429	.4761905	.1190476	.952381	.5952381	.1190476	.4761905	.3571429	.047619	.8809524	.4047619	0	.0833333	.5	.4166667	1	.9166666	1	0	0	0	0	0	.1190476	.4761905	.3571429	.047619	.8809524	.4047619	1	0	0	0	0	0	.0119048	.2142857	.5357143	.2380952	.9880952	.7738095	.6666667	.3333333	0	0	.3333333	0	0	.0833333	.5	.4166667	1	.9166666	.047619	.3571429	.4761905	.1190476	.952381	.5952381	0	.0833333	.5	.4166667	1	.9166666	0	0	0	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
8	1965	.047619	.3571429	.4761905	.1190476	.952381	.5952381	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	.2380952	.5357143	.2142857	.0119048	.7619048	.2261905	.047619	.3571429	.4761905	.1190476	.952381	.5952381	.1190476	.4761905	.3571429	.047619	.8809524	.4047619	0	.0833333	.5	.4166667	1	.9166666	1	0	0	0	0	0	.1190476	.4761905	.3571429	.047619	.8809524	.4047619	1	0	0	0	0	0	.047619	.3571429	.4761905	.1190476	.952381	.5952381	.6666667	.3333333	0	0	.3333333	0	.0119048	.2142857	.5357143	.2380952	.9880952	.7738095	.1190476	.4761905	.3571429	.047619	.8809524	.4047619	0	.0833333	.5	.4166667	1	.9166666	0	0	0	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
8	1966	.0242424	.2545455	.5090909	.2121212	.9757576	.7212121	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	.2121212	.5090909	.2545455	.0242424	.7878788	.2787879	.0606061	.3636364	.4545455	.1212121	.939394	.5757576	.0606061	.3636364	.4545455	.1212121	.939394	.5757576	0	.0545455	.4363636	.5090909	1	.9454545	1	0	0	0	0	0	.2121212	.5090909	.2545455	.0242424	.7878788	.2787879	1	0	0	0	0	0	.1212121	.4545455	.3636364	.0606061	.8787879	.4242424	.5090909	.4363636	.0545455	0	.4909091	.0545455	.0242424	.2545455	.5090909	.2121212	.9757576	.7212121	.2121212	.5090909	.2545455	.0242424	.7878788	.2787879	0	.0545455	.4363636	.5090909	1	.9454545	0	0	0	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
8	1967	.0242424	.2545455	.5090909	.2121212	.9757576	.7212121	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	.2121212	.5090909	.2545455	.0242424	.7878788	.2787879	.0606061	.3636364	.4545455	.1212121	.939394	.5757576	.0606061	.3636364	.4545455	.1212121	.939394	.5757576	0	.0545455	.4363636	.5090909	1	.9454545	1	0	0	0	0	0	.2121212	.5090909	.2545455	.0242424	.7878788	.2787879	1	0	0	0	0	0	.1212121	.4545455	.3636364	.0606061	.8787879	.4242424	.5090909	.4363636	.0545455	0	.4909091	.0545455	.0242424	.2545455	.5090909	.2121212	.9757576	.7212121	.2121212	.5090909	.2545455	.0242424	.7878788	.2787879	0	.0545455	.4363636	.5090909	1	.9454545	0	0	0	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
8	1968	.0242424	.2545455	.5090909	.2121212	.9757576	.7212121	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	.7272727	.2727273	0	0	.2727273	0	.3393939	.5090909	.1454545	.0060606	.660606	.1515151	.0606061	.3636364	.4545455	.1212121	.939394	.5757576	.0242424	.2545455	.5090909	.2121212	.9757576	.7212121	0	.0545455	.4363636	.5090909	1	.9454545	1	0	0	0	0	0	.3393939	.5090909	.1454545	.0060606	.660606	.1515151	1	0	0	0	0	0	.1212121	.4545455	.3636364	.0606061	.8787879	.4242424	.5090909	.4363636	.0545455	0	.4909091	.0545455	.0242424	.2545455	.5090909	.2121212	.9757576	.7212121	.2121212	.5090909	.2545455	.0242424	.7878788	.2787879	0	.0545455	.4363636	.5090909	1	.9454545	0	0	0	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
